FileNo,APINo,SpudDate,completion mo,CurrentWellName,CurrentOperator,Wellbore,WellType,WellStatus,Latitude,Longitude
273,33009000140000,3/10/53,4/1/53,HOMME-STONE     1,CARDINAL PETROLEUM CO.,VERTICAL,OG,PA,48.989982,-100.837817
275,33105001670000,2/26/53,4/1/53,HOFFLUND-MADISON UNIT     12,"FLYING J EXPLORATION & PRODUCTION, INC.",VERTICAL,OG,PA,48.170064,-102.905995
150,33105000840000,3/15/53,4/1/53,ROBERT H. SHELTON     1,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.358357,-102.911983
121,33105000650000,3/10/53,4/1/53,BEAVER LODGE-MADISON UNIT     K-19,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.307575,-102.954409
270,33061000240000,3/17/53,4/1/53,TIOGA-MADISON UNIT     K-145,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.519141,-102.882789
190,33105001150000,3/20/53,4/1/53,BEAVER LODGE-MADISON UNIT     T-20,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.311228,-102.906171
282,33061000280000,3/14/53,4/1/53,TIOGA-MADISON UNIT     L-142,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.5083,-102.87751
283,33053000090000,3/5/53,4/1/53,CHARLSON-MADISON SOUTH UNIT     D-316,TEXACO EXPLORATION & PRODUCTION INC.,VERTICAL,OG,PA,48.068864,-102.900602
278,33061000260000,3/9/53,4/1/53,TIOGA-MADISON UNIT     O-147,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.526409,-102.861175
181,33105001080000,3/25/53,4/1/53,BEAVER LODGE-MADISON UNIT     U-25,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.329322,-102.900955
290,33105001710000,3/27/53,5/1/53,TIOGA-MADISON UNIT     I-107,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.381531,-102.893433
245,33061000220000,3/31/53,5/1/53,TIOGA-MADISON UNIT     N-124,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,AB,48.443185,-102.866408
285,33061000290000,3/26/53,5/1/53,TIOGA-MADISON UNIT     O-141,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.504755,-102.861263
289,33105001700000,3/31/53,5/1/53,BEAVER LODGE-MADISON UNIT     O-21,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.31476,-102.933298
296,33105001740000,4/2/53,5/1/53,BEAVER LODGE-MADISON UNIT     O-27,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.336573,-102.933447
293,33061000300000,3/30/53,5/1/53,TIOGA-MADISON UNIT     K-137,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.490244,-102.882887
220,33061000170000,4/12/53,5/1/53,TIOGA-MADISON UNIT     K-127,HESS CORPORATION,VERTICAL,OG,PA,48.453987,-102.882677
298,33105001760000,4/12/53,5/1/53,TIOGA-MADISON UNIT     E-133,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,PA,48.47578,-102.915273
253,33105001500000,4/5/53,5/1/53,TIOGA-MADISON UNIT     I-137,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.490246,-102.893571
201,33009000070000,11/4/52,5/1/53,BERT KLOKSTAD     1,WARD-WILLISTON DRILLING CO.,VERTICAL,OG,PA,48.993619,-100.854025
276,33105001680000,4/19/53,5/1/53,TIOGA-MADISON UNIT     I-141,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.504618,-102.893377
279,33061000270000,4/8/53,5/1/53,TIOGA-MADISON UNIT     L-148,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.529988,-102.877448
297,33105001750000,4/22/53,5/1/53,BEAVER LODGE-MADISON UNIT     Q-29,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.343815,-102.922757
311,33105001830000,4/27/53,6/1/53,BEAVER LODGE-MADISON UNIT     R-22,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.318445,-102.91709
302,33009000170000,5/7/53,6/1/53,HOMME-STONE     2,CARDINAL PETROLEUM CO.,VERTICAL,OG,PA,48.983584,-100.841575
292,33105001720000,5/5/53,6/1/53,TIOGA-MADISON UNIT     I-145,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,PA,48.519115,-102.893448
182,33105001090000,5/1/53,6/1/53,BEAVER LODGE-MADISON UNIT     T-28,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.340227,-102.906446
165,33105000970000,4/16/53,6/1/53,BEAVER LODGE-MADISON UNIT     G-11,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.278661,-102.975888
308,33105001800000,5/4/53,6/1/53,TIOGA-MADISON UNIT     H-122,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.43583,-102.899064
211,33105001240000,5/7/53,6/1/53,BEAVER LODGE-MADISON UNIT     S-21,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.314841,-102.91161
269,33105001650000,5/9/53,6/1/53,BEAVER LODGE-MADISON UNIT     N-26,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.33291,-102.938853
284,33013000010000,3/16/53,6/1/53,TIOGA-MADISON UNIT     N-153,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.548156,-102.866727
299,33105001770000,5/16/53,6/1/53,TIOGA-MADISON UNIT     I-125,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.446727,-102.893365
307,33061000320000,5/10/53,6/1/53,TIOGA-MADISON UNIT     P-126,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.450435,-102.856398
312,33061000330000,5/1/53,6/1/53,TIOGA-MADISON UNIT     M-147,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.526387,-102.872076
314,33061000340000,5/17/53,6/1/53,TIOGA-MADISON UNIT     L-137,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.490254,-102.877229
309,33105001810000,5/9/53,6/1/53,SOPHIE HERFINDAHL A     1,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.293128,-102.986615
300,33105001780000,5/19/53,6/1/53,BEAVER LODGE-MADISON UNIT     B-8,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.267706,-103.002924
305,33053000110000,5/13/53,6/1/53,CHARLSON-MADISON NORTH UNIT     B-333,TEXACO EXPLORATION & PRODUCTION INC.,VERTICAL,OG,PA,48.119335,-102.900637
315,33105001850000,5/17/53,6/1/53,TIOGA-MADISON UNIT     F-114,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.406863,-102.909582
319,33105001880000,5/22/53,6/1/53,TIOGA-MADISON UNIT     J-140,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,WI,TA,48.501007,-102.888057
322,33105001890000,5/19/53,6/1/53,CARL A. STROMBECK     1,HUNT OIL COMPANY,VERTICAL,OG,DRY,48.569839,-102.964117
304,33061000310000,5/26/53,7/1/53,TIOGA-MADISON UNIT     P-146,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.522854,-102.855724
242,33105001440000,6/7/53,7/1/53,BEAVER LODGE-MADISON UNIT     V-28,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.340262,-102.895603
326,33061000350000,6/13/53,7/1/53,TIOGA-MADISON UNIT     N-142,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.508362,-102.866687
301,33105001790000,6/11/53,7/1/53,TIOGA-MADISON UNIT     F-120,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.428603,-102.909608
331,33105001930000,6/12/53,7/1/53,BEAVER LODGE-MADISON UNIT     N-16,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.296719,-102.938713
191,33105001160000,6/9/53,7/1/53,BEAVER LODGE-MADISON UNIT     S-19,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.307605,-102.911624
335,33105001950000,6/15/53,7/1/53,TIOGA-MADISON UNIT     J-124,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.443117,-102.887904
325,33105001920000,6/15/53,7/1/53,BEAVER LODGE-MADISON UNIT     P-26,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.332922,-102.927995
339,33061000370000,6/21/53,7/1/53,TIOGA-MADISON UNIT     N-148,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.530016,-102.866625
244,33105001460000,6/12/53,7/1/53,BEAVER LODGE-MADISON UNIT     H-16,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.296735,-102.970285
340,33061000380000,6/28/53,7/1/53,TIOGA-MADISON UNIT     K-149,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,PA,48.533581,-102.882638
256,33105001530000,6/29/53,7/1/53,TIOGA-MADISON UNIT     F-128,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.458104,-102.909712
310,33105001820000,6/30/53,8/1/53,BEAVER LODGE-MADISON UNIT     B-6,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.260458,-103.002974
294,33105001730000,6/22/53,8/1/53,BEAVER LODGE-MADISON UNIT     X-29,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.343898,-102.884768
318,33105001870000,7/6/53,8/1/53,TIOGA-MADISON UNIT     H-136,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.486633,-102.898935
345,33061000390000,7/13/53,8/1/53,TIOGA-MADISON UNIT     L-144,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,PA,48.515568,-102.877589
288,33009000160000,3/15/53,8/1/53,SARAH G. NEWHOUSE     1,NATIONAL ASSOCIATED PETROLEUM CO.,VERTICAL,OG,PA,48.884454,-100.886955
350,33105001980000,7/16/53,8/1/53,TIOGA-MADISON UNIT     I-127,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.453994,-102.893415
324,33105001910000,7/12/53,8/1/53,BEAVER LODGE-MADISON UNIT     Q-21,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.314805,-102.922465
353,33105002010000,7/15/53,8/1/53,TIOGA-MADISON UNIT     J-130,HESS CORPORATION,VERTICAL,OG,PA,48.464849,-102.88806
272,33105001660000,7/14/53,8/1/53,BEAVER LODGE-MADISON UNIT     N-13,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.286634,-102.938713
317,33105001860000,7/21/53,8/1/53,BEAVER LODGE-MADISON UNIT     P-24,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.325686,-102.927948
354,33061000410000,7/4/53,8/1/53,TIOGA-MADISON UNIT     Q-151,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,WI,PA,48.540915,-102.850278
323,33105001900000,7/5/53,8/1/53,BEAVER LODGE-MADISON UNIT     J-14,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.289509,-102.959538
342,33009000230000,6/23/53,8/1/53,BERT KLOKSTAD     3,WARD-WILLISTON DRILLING CO.,VERTICAL,OG,PA,48.990912,-100.858113
346,33061000400000,7/29/53,8/1/53,TIOGA-MADISON UNIT     N-146,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.522842,-102.866625
192,33105001170000,7/18/53,8/1/53,BEAVER LODGE-MADISON UNIT     R-18,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.303999,-102.917076
366,33105002050000,8/5/53,9/1/53,TIOGA-MADISON UNIT     F-124,HESS CORPORATION,VERTICAL,OG,PA,48.443369,-102.909002
214,33105001270000,8/7/53,9/1/53,BEAVER LODGE-MADISON UNIT     P-16,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.296724,-102.927861
364,33105002030000,8/4/53,9/1/53,BEAVER LODGE-MADISON UNIT     A-7,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.264138,-103.008372
373,33105002070000,8/10/53,9/1/53,TIOGA-MADISON UNIT     H-138,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.493869,-102.898837
372,33105002060000,8/16/53,9/1/53,BEAVER LODGE-MADISON UNIT     R-20,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.311209,-102.917026
367,33061000440000,8/16/53,9/1/53,TIOGA-MADISON UNIT     M-127,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.453988,-102.871927
365,33105002040000,8/14/53,9/1/53,TIOGA-MADISON UNIT     E-119,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.42499,-102.915023
371,33061000460000,8/26/53,9/1/53,TIOGA-MADISON UNIT     K-147HR,"HESS BAKKEN INVESTMENTS II, LLC",HORIZONTAL RE-ENTRY,OG,PA,48.526344,-102.882697
347,33105001960000,8/24/53,9/1/53,BEAVER LODGE-MADISON UNIT     L-12,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.282259,-102.949647
291,33007000010000,4/6/53,9/1/53,FRYBURG HEATH-MADISON UNIT     P-812,AMERADA HESS CORPORATION,VERTICAL,OG,PA,46.874243,-103.302231
386,33105002120000,8/27/53,9/1/53,BEAVER LODGE-MADISON UNIT     G-7,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.264223,-102.975888
343,33053000150000,7/18/53,9/1/53,CHARLSON-MADISON NORTH UNIT     D-208,TEXACO EXPLORATION & PRODUCTION INC.,VERTICAL,OG,PA,48.083335,-102.927504
382,33105002110000,8/23/53,10/1/53,BEAVER LODGE-MADISON UNIT     O-29,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.34381,-102.933509
380,33105002100000,8/23/53,10/1/53,TIOGA-MADISON UNIT     E-128,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.457638,-102.915152
363,33061000430000,8/15/53,10/1/53,TIOGA-MADISON UNIT     P-144,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.515618,-102.855739
391,33105002150000,9/8/53,10/1/53,BEAVER LODGE-MADISON UNIT     Q-17,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.300345,-102.922525
332,33105001940000,9/15/53,10/1/53,TIOGA-MADISON UNIT     H-140,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,TA,48.500992,-102.898778
394,33061000490000,9/12/53,10/1/53,TIOGA-MADISON UNIT     Q-147,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.526434,-102.850314
356,33105002020000,9/6/53,10/1/53,TIOGA-MADISON UNIT     F-134,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.479647,-102.910236
376,33105002080000,9/15/53,10/1/53,BEAVER LODGE-MADISON UNIT     N-9,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.27139,-102.938712
368,33061000450000,9/19/53,10/1/53,TIOGA-MADISON UNIT     M-131,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.468552,-102.87203
393,33061000480000,9/22/53,10/1/53,TIOGA-MADISON UNIT     M-149,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.533624,-102.872091
389,33105002140000,9/12/53,10/1/53,BEAVER LODGE-MADISON UNIT     F-6,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.260608,-102.981312
136,33105000740000,9/20/53,10/1/53,INGA HERSAL     1,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.365652,-102.89034
412,33105002230000,9/27/53,10/1/53,BEAVER LODGE-MADISON UNIT     H-8,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.267824,-102.970469
73,33105000320000,5/24/52,10/1/53,BEAVER LODGE-MADISON UNIT     Z-31-D,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.351134,-102.873467
351,33105001990000,9/27/53,10/1/53,BEAVER LODGE-MADISON UNIT     O-17,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.30034,-102.933286
402,33105002190000,9/25/53,10/1/53,EDDIE SANDERSON     1,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.162746,-102.917826
438,33009000300000,10/16/53,11/1/53,NIELSON     1,ZACH BROOKS DRILLING CO.,VERTICAL,OG,DRY,48.927646,-101.041068
388,33105002130000,10/6/53,11/1/53,BEAVER LODGE-MADISON UNIT     R-28,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.340199,-102.917303
409,33105002220000,10/10/53,11/1/53,CAVANAUGH     1,WHITE EAGLE CO.,VERTICAL,OG,DRY,48.56628,-102.93695
430,33061000530000,10/15/53,11/1/53,TIOGA-MADISON UNIT     P-142,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.508365,-102.855793
436,33105002360000,10/17/53,11/1/53,TIOGA-MADISON UNIT     F-136,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.486643,-102.909823
431,33105002340000,10/17/53,11/1/53,TIOGA-MADISON UNIT     J-146,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,PA,48.522736,-102.887951
433,33105002350000,10/4/53,11/1/53,BEAVER LODGE-MADISON UNIT     Q-16,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.296727,-102.922527
441,33061000540000,10/24/53,11/1/53,TIOGA-MADISON UNIT     O-149,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.533645,-102.861186
439,33105002370000,10/19/53,11/1/53,BEAVER LODGE-MADISON UNIT     M-6,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,PA,48.260483,-102.944135
400,33061000500000,10/19/53,11/1/53,TIOGA-MADISON UNIT     K-129,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,TA,48.461226,-102.882743
379,33105002090000,10/27/53,11/1/53,BEAVER LODGE-MADISON UNIT     U-29,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.343862,-102.901061
445,33105002410000,10/25/53,11/1/53,BEAVER LODGE-MADISON UNIT     E-5,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.256955,-102.986246
341,33053000140000,6/14/53,12/1/53,WOODROW STARR     1,PAN AMERICAN PETROLEUM CORP.,VERTICAL,OG,PA,47.965063,-102.714878
418,33105002260000,10/31/53,12/1/53,BEAVER LODGE-MADISON UNIT     L-18,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.30395,-102.949524
254,33105001510000,3/23/53,12/1/53,BEAVER LODGE-DEVONIAN UNIT     H-314,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,WI,IA,48.32206,-102.944207
404,33105002200000,11/12/53,12/1/53,BEAVER LODGE-MADISON UNIT     K-21,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.314811,-102.954432
454,33061000560000,11/16/53,12/1/53,TIOGA-MADISON UNIT     K-133,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.475758,-102.882854
455,33053000200000,11/14/53,12/1/53,CHARLSON-MADISON NORTH UNIT     D-134,TEXACO EXPLORATION & PRODUCTION INC.,VERTICAL,OG,PA,48.112493,-102.889187
462,33105002470000,11/3/53,12/1/53,CAPA-MADISON UNIT     E-206,"KOCH INDUSTRIES, INC.",VERTICAL,OG,PA,48.209818,-102.975891
452,33061000550000,11/20/53,12/1/53,TIOGA-MADISON UNIT     P-148,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.530039,-102.855724
460,33061000570000,11/22/53,12/1/53,TIOGA-MADISON UNIT     M-135,HESS CORPORATION,VERTICAL,OG,PA,48.48302,-102.872069
398,33105002170000,11/27/53,12/1/53,TIOGA-MADISON UNIT     J-128,HESS CORPORATION,VERTICAL,OG,PA,48.457613,-102.888009
475,33105002520000,11/23/53,12/1/53,BEAVER LODGE-MADISON UNIT     N-7,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.264153,-102.938712
417,33105002250000,11/26/53,12/1/53,BEAVER LODGE-MADISON UNIT     S-18,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,PA,48.303976,-102.911649
459,33105002460000,11/15/53,12/1/53,HOFFLUND-MADISON UNIT     21,"FLYING J EXPLORATION & PRODUCTION, INC.",VERTICAL,OG,PA,48.152017,-102.890502
205,33105001220000,11/11/52,12/1/53,TIOGA-MADISON UNIT     I-147,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.526329,-102.893348
484,33061000620000,11/23/53,12/1/53,TIOGA-MADISON UNIT     P-150,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.537275,-102.855759
473,33105002510000,11/3/53,1/1/54,TIOGA-MADISON UNIT     D-118,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.421378,-102.92044
420,33105002280000,12/1/53,1/1/54,BEAVER LODGE-MADISON UNIT     I-15,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.293107,-102.964915
488,33061000640000,12/18/53,1/1/54,TIOGA-MADISON UNIT     O-131,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.467703,-102.860916
506,33061000680000,12/22/53,1/1/54,TIOGA-MADISON UNIT     Q-145,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.519241,-102.850364
510,33061000690000,12/23/53,1/1/54,TIOGA-MADISON UNIT     M-151,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,AB,48.540955,-102.872141
414,33105002240000,12/13/53,1/1/54,BEAVER LODGE-MADISON UNIT     M-19,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,PA,48.30754,-102.944142
463,33105002480000,12/22/53,1/1/54,TIOGA-MADISON UNIT     J-134,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.479366,-102.888119
415,33061000510000,12/27/53,1/1/54,TIOGA-MADISON UNIT     K-125,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.446759,-102.882611
483,33105002550000,12/30/53,1/1/54,BEAVER LODGE-MADISON UNIT     Q-15,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.293106,-102.922506
486,33105002560000,12/30/53,2/1/54,CAPA-MADISON UNIT     M-216,"KOCH INDUSTRIES, INC.",VERTICAL,OG,PA,48.24605,-102.933337
512,33105002660000,1/2/54,2/1/54,TIOGA-MADISON UNIT     D-136,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.486653,-102.920718
428,33105002320000,1/8/54,2/1/54,BEAVER LODGE-MADISON UNIT     W-22,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.318478,-102.890023
482,33061000610000,1/27/54,2/1/54,TIOGA-MADISON UNIT     M-133,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.475789,-102.872069
489,33105003680000,2/4/54,3/1/54,BEAVER LODGE-MADISON UNIT     O-10,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.275012,-102.933288
423,33105002300000,1/27/54,3/1/54,TIOGA-MADISON UNIT     G-135,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,PA,48.48302,-102.904377
523,33061000710000,2/2/54,3/1/54,TIOGA-MADISON UNIT     O-139,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.497513,-102.861255
396,33105002160000,1/30/54,3/1/54,BEAVER LODGE-MADISON UNIT     Q-19,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.307568,-102.922475
495,33105002580000,1/30/54,3/1/54,TIOGA-MADISON UNIT     J-150,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.537186,-102.887863
466,33105002490000,2/1/54,3/1/54,TIOGA-MADISON UNIT     I-133,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.475745,-102.893561
526,33105002690000,2/8/54,3/1/54,BEAVER LODGE-MADISON UNIT     I-6,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.260534,-102.965069
534,33061000730000,2/4/54,3/1/54,BERGITTE LOKKEN     1,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.450417,-102.790298
521,33053000250000,1/30/54,3/1/54,CHARLSON-MADISON NORTH UNIT     A-117,TEXACO EXPLORATION & PRODUCTION INC.,VERTICAL,OG,PA,48.079719,-102.932898
518,33007000040000,12/30/53,3/1/54,FRYBURG HEATH-MADISON UNIT     O-811,AMERADA HESS CORPORATION,VERTICAL,OG,PA,46.870599,-103.307347
228,33105001370000,1/3/53,3/1/54,TIOGA-MADISON UNIT     G-145,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,PA,48.519384,-102.903819
543,33105002780000,2/14/54,3/1/54,TIOGA-MADISON UNIT     D-138,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.493396,-102.920681
533,33105002730000,2/15/54,3/1/54,BEAVER LODGE-MADISON UNIT     G-5,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.25699,-102.975888
496,33105002590000,2/18/54,3/1/54,BEAVER LODGE-MADISON UNIT     H-10,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.275061,-102.970463
530,33105002710000,2/25/54,3/1/54,CAPA-MADISON UNIT     F-207,"KOCH INDUSTRIES, INC.",VERTICAL,OG,PA,48.213451,-102.970464
490,33105003630000,3/6/54,4/1/54,BEAVER LODGE-MADISON UNIT     O-8,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.267772,-102.933905
481,33061000600000,3/9/54,4/1/54,TIOGA-MADISON UNIT     P-152,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.544528,-102.855801
525,33105002680000,3/11/54,4/1/54,BEAVER LODGE-MADISON UNIT     I-7,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.264188,-102.965094
529,33105002700000,3/13/54,4/1/54,CAPA-MADISON UNIT     C-206,"KOCH INDUSTRIES, INC.",VERTICAL,OG,PA,48.209917,-102.986726
492,33053000230000,12/24/53,4/1/54,CHARLSON-MADISON NORTH UNIT     A-317,TEXACO EXPLORATION & PRODUCTION INC.,VERTICAL,OG,PA,48.079714,-102.922001
493,33061000650000,3/18/54,4/1/54,TIOGA-MADISON UNIT     N-126,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.450422,-102.866459
541,33105002770000,3/20/54,4/1/54,TIOGA-MADISON UNIT     E-135,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.48303,-102.915269
540,33053000280000,2/26/54,4/1/54,CHARLSON-MADISON NORTH UNIT     A-203,TEXACO EXPLORATION & PRODUCTION INC.,VERTICAL,OG,PA,48.108598,-102.884418
399,33105002180000,3/27/54,4/1/54,BEAVER LODGE-MADISON UNIT     I-12,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.282278,-102.96505
564,33009000370000,4/8/54,4/1/54,JOHN J. FRASER     1,CARDINAL & DEEP ROCK CORP.,VERTICAL,OG,DRY,48.946504,-100.99089
565,33061000760000,4/8/54,5/1/54,ALBERT ERICKSON     1,"FLYING J OIL & GAS, INC.",VERTICAL,OG,PA,48.50473,-102.806745
552,33105002810000,4/5/54,5/1/54,TIOGA-MADISON UNIT     I-109,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.388767,-102.893355
559,33105002830000,4/3/54,5/1/54,CAPA-MADISON UNIT     G-208,"KOCH INDUSTRIES, INC.",VERTICAL,OG,PA,48.216975,-102.965188
550,33105002800000,3/26/54,5/1/54,M. C. GOHRICK     1,WILLIAM HERBERT HUNT,VERTICAL,OG,PA,48.533667,-102.975126
561,33061000750000,4/4/54,5/1/54,MARYAN SATHER T-1     1,"FLYING J EXPLORATION & PRODUCTION, INC.",VERTICAL,OG,PA,48.472144,-102.801385
562,33105002840000,4/6/54,5/1/54,BEAVER LODGE-MADISON UNIT     J-4I,HESS CORPORATION,VERTICAL,WI,PA,48.253259,-102.959611
513,33061000700000,4/17/54,5/1/54,TIOGA-MADISON UNIT     L-124,"HESS BAKKEN INVESTMENTS II, LLC",VERTICAL,OG,TA,48.443175,-102.878299
405,33105002210000,4/13/54,5/1/54,BEAVER LODGE-MADISON UNIT     N-24,AMERADA HESS CORPORATION,VERTICAL,OG,PA,48.325673,-102.938802
536,33105002750000,4/11/54,5/1/54,HOFFLUND-MADISON UNIT     19,"FLYING J EXPLORATION & PRODUCTION, INC.",VERTICAL,OG,PA,48.155689,-102.884293
522,33007000050000,3/22/54,5/1/54,EARL JOUBERT T-1     1,AMERADA HESS CORPORATION,VERTICAL,OG,PA,46.877887,-103.296851
